,Unnamed: 0,Arquivo,spectral_centroid,spectral_rolloff,spectral_flux,rms,zero_crossing_rate,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,chroma_cens_1,chroma_cens_2,chroma_cens_3,chroma_cens_4,chroma_cens_5,chroma_cens_6,chroma_cens_7,chroma_cens_8,chroma_cens_9,chroma_cens_10,chroma_cens_11,chroma_cens_12,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,label_x,label_x,label_y
10,50,1162600.mp3,1273.9307397101122,2772.5249015878967,1.3432639,0.132446,0.04620266846458978,89.10290948275862,-159.64293999999995,142.10701,8.618867,28.60366,9.047828,6.6343869999999985,4.7413588,14.894487,3.1805408,4.3340545,1.3681734,2.9595938,1.9210371,3.9301252,-2.3141365,7.2430143,2.6885478,4.044937600000001,-4.6269083,0.83422774,0.24319029762168984,0.2713758537650885,0.2875932413127721,0.24442196229681856,0.2412210184521491,0.22125992992467267,0.22188423666729826,0.2674422310220979,0.2818759547794714,0.33363515993865955,0.3274073689798103,0.2417226772715265,18.78776799684189,13.8166958483131,17.744745011856967,21.61818408673805,21.358822468809787,20.06346336168952,34.59886329430743,0.010050102933501929,0.022316191637054623,-0.01731786911771076,-0.01775959489907562,0.014432616487378657,-0.0001912355615506268,0,22,film
11,51,1162700.mp3,2578.9361564236733,4282.832435631531,1.6623726000000003,0.040616933,0.19078833990421826,135.99917763157896,-384.57895,33.52583,-45.37164,22.910578,0.15822372,25.800781,-3.9540958,7.8855267000000016,-3.6505115,-18.000187,-10.317292,11.365774,11.308857,-15.290525,-10.743406,0.6667987,-10.732074,-3.0255537,-13.183556,11.848377,0.4603470622336952,0.3271590361886816,0.15563892225997056,0.2064171628022415,0.2279079996271312,0.15360291913478755,0.15104624840695388,0.27836540409959065,0.20123060424314484,0.05044929653376545,0.10514715427192448,0.36168196312638506,17.912283041061727,18.28902828898189,25.38022462121716,32.91022122263749,32.16906493440519,29.19058043419741,38.58374071831223,0.026560417648500863,0.023235848699846063,0.1091166636501063,0.1533070197036473,0.00989453382934034,-0.004125770144734272,0,2,advertising
12,55,1166100.mp3,1903.6129581192208,4292.690709353232,1.9025327,0.12822345,0.06339228485390867,80.74951171875,-167.8566,89.2362,8.159677499999999,28.660059000000004,10.945049,11.771809,-7.0820765,-3.8548899,-10.06554,1.3763504999999998,-9.132556,-3.0463266,-10.85321,-5.225985,-7.1953516,2.858895,-0.8234115,4.5912457,1.8181111,4.655145,0.258170798612483,0.3054078725058231,0.23518305130481304,0.3028113206221845,0.3683216572705221,0.2868567476363471,0.2884545112265006,0.319403577026874,0.2405878588421144,0.17407171759950732,0.12826932632154633,0.1520709774363289,23.19868915140817,16.107657420181837,18.148731042564762,15.204437198090373,16.387828345587316,15.630465942128527,30.220215227440022,0.014574940784192828,-0.0064295552108725035,0.008943233547984942,0.05194989726767689,0.02476461684474854,-0.0008149673375582895,0,11,corporate
13,57,1168500.mp3,2709.531258348103,5933.664119944853,1.9173058,0.13820608,0.08882939483359133,89.10290948275862,-179.6072,50.757133,-2.876526,20.473158,0.20308815,-0.85520554,-8.999977000000003,5.9371767,3.4692395,9.40014,1.1836653999999998,5.640968,-4.0473866,0.27821857,-3.834144600000001,3.5833457,-7.853174,-0.5238555,5.3497505,6.9053397,0.25735475362347565,0.21874668049449572,0.16208066035593596,0.23996323300100664,0.3312602636899777,0.28705447992688066,0.265135872999524,0.3619844418708681,0.3345079093035493,0.2403313313446168,0.20537322528105992,0.2373525096780111,25.212362861982804,19.382010101706946,20.82266707090432,18.98949819650012,22.080986825564228,20.309364303792524,33.84764264932573,0.012802955420093213,0.004343377532643746,0.0323303073393086,0.08270984288977136,0.01262331928574138,-0.008132333402357177,0,2,advertising
14,67,1210700.mp3,2221.1848927465494,5088.794228757498,1.6269238,0.1499576,0.08016089093943499,129.19921875,-118.129425,90.79085,19.571419,23.733027,10.658865,20.896212,-3.9386783,5.7417440000000015,-0.18456341,-0.5582771,-1.313392,0.661672,-4.113403,-3.0109067000000005,-5.92435,-2.5649545,-8.197021000000001,-0.65999156,-7.2613883,-5.2576766,0.27168480897713226,0.2974559279568273,0.3015434763300774,0.2699625353127615,0.2551664651875526,0.2189644469133198,0.17980143091988754,0.19234851254127452,0.2880077467340377,0.31724935105413804,0.2949410994343405,0.29941385770580964,22.11040648897953,17.499848043688388,19.313645913745944,18.702326989135248,18.663438756666068,16.563384910773795,31.016808700577702,0.016372339751451716,-0.010597722148954842,-0.01802478430793504,0.010121335731941542,-0.008427367137456595,-0.0007874404415205251,0,10,cool
15,68,1211600.mp3,2448.076090905901,4942.1201156757925,1.2866316999999998,0.015907312,0.11070530185758512,112.34714673913044,-387.2461,81.360016,3.1472247,18.471333,11.900734,0.19064239,-0.8789959999999999,-0.22546302,-20.815754,-5.049796,-15.931804,-6.303833999999998,-11.514746,-2.8535397,-2.5368297,-5.301606,-12.407493,-2.3381329,-7.116407400000001,-4.0013795,0.2698974049825913,0.23946050159232524,0.2948921734146556,0.3194948172086395,0.28001171234523875,0.245025282826489,0.27426363875951143,0.2567659205799239,0.17642093134269204,0.11451988897106015,0.1884213416676706,0.26362523834583595,27.594649289686657,18.733949701304148,20.731861330770762,17.884221789218078,18.383819089825106,20.009605167324,31.88347868735473,-0.00885428652015314,0.01337975145419718,0.06680424474213455,-0.006539427979619253,-0.002591631329227541,0.006280909619227382,0,18,emotional
16,71,1223300.mp3,2368.406970767643,4280.182451655621,1.7314968999999998,0.043544807000000005,0.12704004813273995,117.45383522727272,-276.8302,70.57132,-57.290237,21.523056,-16.480215,12.824684,-8.715572,-2.9376338,-5.0625114,3.2620363,4.2724347,5.73603,-10.361478,-4.6425133,-12.935133,-4.367009,-0.06344328,-6.573748599999999,-5.4345690000000015,3.696456200000001,0.21762948398077825,0.1402834035789874,0.1322117097729492,0.24851065094351998,0.4510304447960698,0.4086337722599387,0.30395712659543794,0.2066569557033613,0.09118702604818332,0.031593972595539886,0.08073839332385098,0.2411182772129115,28.18907281257769,21.106526053465647,23.617723119552693,23.745425965882696,21.530481157741818,22.50660191802416,38.107759636561646,0.03166943547615002,0.0036931056982926974,0.02717232340484656,0.09715086166335768,0.004838670407813256,-0.01334651106907348,0,27,happy
17,74,1227500.mp3,1017.8778450267627,1763.2060048011804,0.88201076,0.13771816,0.06613036353521673,123.046875,-250.07196,174.48718,2.3593562,18.101551,11.162815,12.074743,0.39899576,1.8660127,-1.4354346000000002,0.7436361,-2.9384909,-3.1697493,-3.3173285000000003,-4.0096755,-7.2126517,-9.568985,-5.0033083,-1.6980917000000002,-8.505523,-4.5366583,0.3228402286524457,0.1978583390944995,0.20059939817358746,0.16806339585780936,0.1554297002738805,0.2332344752671129,0.2703899483173604,0.17236537066144078,0.08284086388668463,0.10615774124301633,0.3270057994956461,0.4290054338852406,19.010410454313806,19.912835119709484,21.939660955162267,21.985865690811963,25.23364339765716,23.722876110598673,36.50424646042651,0.006660092677516168,-0.036964060496875284,0.08955802285126754,-0.06820945150320985,-0.01860371104972532,-0.012295295608427992,0,1,adventure
18,79,1266500.mp3,1063.1528744905258,1890.3719025130606,0.73618793,0.0076896590000000015,0.07204075863486842,123.046875,-496.89682,168.50888,-48.099236,19.719511,-7.577466,-5.676717,-2.8279083,-7.661221,-14.547041,-18.63829,-11.735095,0.64860785,-3.5881424,-9.308726,-5.0599680000000005,-9.651432000000002,-9.129058,-8.298664,-14.585726,-4.906041,0.20235472235879529,0.2407084562786336,0.05506116732639788,0.2223647384656549,0.4097862913960181,0.27250170380840605,0.07233076768461573,0.026519727992516152,0.32461695799992235,0.4207291365607964,0.2768011326160101,0.08379689457999706,35.42756323509197,24.22983063511885,27.97225929530345,28.129620003441442,28.021946059074693,28.2881144830102,35.097877534058306,0.01787231616793701,-0.020533732408754567,-0.1824580191154536,0.167327082600374,0.02090097811163149,0.015573851372267291,0,2,advertising
19,82,1277700.mp3,2254.7637715844976,4977.686567276993,1.7153528000000002,0.1774187,0.08292429070723684,92.28515625,-142.03897,89.25232,11.272763,18.973373,8.268669000000001,15.908528,7.433206,7.6152163,-10.037085,3.3629758,-5.983446,0.12338734,-5.184206,-0.42062327,-7.979272999999999,-0.09354384,-0.72999984,-0.32710695,-0.6930573,1.1196438,0.15950319999931956,0.2239505310193048,0.3616181499267424,0.4266357800482821,0.2724788754335067,0.1726141733574512,0.2281656122511433,0.3213392847071012,0.3812029494480196,0.2664802681798616,0.06787179057001339,0.06906330774397193,22.803431698087,16.821632166189907,19.441513148478226,21.048589116801114,21.806556878550687,19.302872989042413,35.418987460041535,-0.01729160176924872,-0.008671839871040237,0.044093273568973024,0.03597003581855002,-0.02253694202413417,0.01166406994258062,0,24,funny
20,83,1277800.mp3,1056.264849722178,2180.095150596217,0.93882596,0.118021525,0.05470223913989938,135.99917763157896,-250.12253,148.871,-31.053028,57.68825,7.971495,17.634218,28.361794,7.5303783,12.665234,4.519476,1.7007153000000002,-1.465135,2.081566,2.9035006,2.6191566,-2.4659073,-1.0970507,3.890483600000001,0.31069285,1.0677537,0.04315783158315967,0.04637349878292737,0.051113031786521115,0.05047729108825262,0.052793718452272716,0.02731350158108504,0.054971739753965104,0.1315697270079936,0.5198980500308493,0.6489908112751095,0.44513539856661866,0.05878480813159327,29.568465508677125,18.960116644700367,19.82534195129775,19.320633045459527,21.479890394470615,27.363934481363568,38.04434846549654,0.04880948867359982,-0.015489578545357425,-0.24091509722175955,0.04488007895212343,-0.007409561276948523,0.06250782241305372,0,19,energetic
21,94,1300500.mp3,3179.4965234342817,6037.905156280234,1.215544,0.012026161,0.17609719669117646,129.19921875,-374.60632,72.80667,10.532116,-3.8256195,-15.6737995,-4.426375,-20.002192,-7.560614,-12.330608,9.767468,1.5553908,8.466073,-1.3684552,5.2862230000000014,-1.1386111,8.551583,-2.2834842,7.707095599999999,1.5783203,6.751997,0.2809083185239402,0.2937810227887805,0.24689254581696085,0.16406137535946988,0.23586884308802306,0.3893689294676311,0.4050795152997878,0.2294168626740921,0.1443690647301235,0.24790799992462564,0.2884755974275515,0.20490405053969046,17.90076105656372,16.05079229231042,19.84234651994536,20.792058511883926,20.399698887900524,15.201852937934325,32.154502739083014,-0.009021239714613785,0.01197929899820704,-0.08378978533547195,-0.077689966593187,0.0030723738267433233,0.01465047819739246,0,47,sad
22,98,1313000.mp3,1567.7350914707306,2898.6408056489445,1.0900233999999998,0.08334397,0.08300365530669504,107.666015625,-112.83445,145.33098,-35.89363,12.370402,-13.1621275,4.2987328,-16.723557,1.6239618,-18.055891,4.97895,-6.0847050000000005,0.58872396,-8.587499000000001,0.4550817,-5.6434774,3.5123234,-0.34545803,1.3014381000000002,-2.7889345000000003,0.5003047,0.28754786749878103,0.3301766791378458,0.3732492158989807,0.3369723356949697,0.2912923312810984,0.25546884628201805,0.24998221731406825,0.25009744171104376,0.2541094638406479,0.2701035633245194,0.2567472081637126,0.2277547145717658,13.264797580807299,11.56223483485654,13.196461862070056,13.695987485997836,15.330833054972056,17.12082407278711,37.14837880647704,0.0014767864696850364,0.006426309388183111,-0.008714409378073317,-0.009648443077856542,0.0013514424942214346,0.0036787083112717616,0,47,sad
23,109,133600.mp3,2199.3034285872627,4824.787491836784,1.1002733999999998,0.19646254,0.09980400723200464,161.4990234375,-51.726276,95.23054,-16.177229,35.59156,2.453806,15.6585,-5.746817,-0.7410097,1.7723831,-4.600733,-1.4847733,9.0468,-6.2855477,2.483925,-1.5822068,4.964434,-0.4071162,-0.91817814,-5.0295242999999985,4.7991333,0.3168369861607583,0.28513676653828085,0.261941378198113,0.17716784955693474,0.2255758861848065,0.28072300758750823,0.31512901284768663,0.25553543079603525,0.2418731540668783,0.2676530020786349,0.30522007972600906,0.34655216242496983,19.00648714621969,13.528554305144185,18.282605504275416,16.933571572677472,16.711950889019278,17.459940748959735,33.132976717783535,0.0133138747161434,-0.00803757158065387,-0.014976430809864697,-0.025600453120752605,-0.0063028069058589705,-0.002239915099140253,0,19,energetic
24,110,1337800.mp3,1522.4309592315924,3070.173101749952,1.8220661,0.15953027,0.05591236031830495,184.5703125,-252.9463,91.55338,35.554943,28.515697,5.7591043,5.5960793,-14.891121,-10.519104,-13.006221,-2.0508285,-2.8255858,0.7543761999999999,5.7287300000000005,8.479731,6.1990824,3.7166297,-8.672733000000001,-9.858451,-13.896521,-14.379635,0.13837697746158542,0.1802493852863487,0.14116805856039408,0.09878626691228247,0.10119609455405223,0.1067596945691735,0.11237547196951493,0.14093489394877926,0.22218105066770635,0.4985343265366979,0.565553748551129,0.3757730016506999,23.380787309626694,24.15804232233027,29.213032015316987,19.038552470581926,19.850857969065363,19.233289203645906,33.31445363808317,-0.02158740519293912,0.007689420558580848,-0.06274583859947551,-0.1418428185701227,0.037133426034227916,-0.015795915486393912,0,12,dark
25,112,1339600.mp3,2941.0145792942963,5888.6060590714505,2.4542832000000003,0.23715839,0.12535147179760062,129.19921875,-57.63555,72.32105,-6.3707775999999985,4.699232599999998,0.26073596,14.393687,-2.4868698,6.4337497,-0.065840416,8.462196,5.9810877,10.5258465,0.177246,5.4629307,-1.3443024,5.677953,-2.8821497000000003,2.869615,-2.340265,3.3225732000000003,0.2736983823256951,0.2487930634729109,0.22658276524824505,0.2846557916573824,0.3424270915569356,0.3348389680141367,0.2940297030062232,0.2910715622581053,0.3071218990705515,0.301223086507664,0.2455766099109621,0.2252531433178831,21.77153226889606,13.229911570434634,15.76216142130534,17.031676687409075,17.63396888297148,16.40914663130461,31.887662588104096,0.0021533211455983933,0.0017001529254461766,-0.01481007476293221,0.034633011187360105,0.002654869558614412,0.003235293771631656,0,48,sexy
26,114,13400.mp3,1098.6571192709678,2163.186919504644,1.2215766,0.02554437,0.04870492090750773,135.99917763157896,-383.85278,136.9373,16.177557,30.70682,2.1863952,7.094317,-10.890908,-3.24339,-7.2688947,-4.5815660000000005,-4.2302050000000015,-4.478347,-11.122594,-13.984695,-17.918242000000006,-13.889462,-11.779091,-7.167296,-7.084307000000001,-7.5297103,0.3955488534385215,0.18378402767563715,0.06819274811814907,0.25998085013913635,0.3630548709490317,0.18324492892417926,0.10846841632593776,0.1874961164542326,0.18139206765643887,0.1623427453158684,0.24915433909493914,0.4383961338295009,22.175517825837563,23.552408745952892,25.117624190727373,25.48842984826873,26.76141651621305,23.54895907892062,36.40817907367074,0.03351744974623338,-0.008644195726421822,0.1038382243276272,0.16362577017055022,0.010918671369615964,0.0058134465095227034,0,5,ballad
27,115,1343400.mp3,1845.0395746401666,3828.110185274768,1.9442694,0.24848886,0.07011862362132353,184.5703125,-110.98006,130.14231999999998,15.485884,19.354446,11.968114,10.929413,7.540203999999999,8.035521000000001,-2.8213544,4.359445,-6.5631204,3.3282852,-4.1433019999999985,1.1893096,-1.2565037,2.147659,-2.8302433,1.4430208,-1.6347858999999998,-0.034381878,0.1199130385665065,0.1374163781762647,0.1582197560914897,0.2355890038909974,0.32132932821118193,0.27516334078072924,0.16327055828029596,0.14687228279773407,0.2739585583260369,0.3821057836001589,0.3256745739507748,0.1309324586837049,28.404899454682315,16.077084447582408,19.9993553588368,18.726946325337952,18.046268961529343,19.40210094701002,34.37405245205225,0.033663649187883206,0.0198298541761825,-0.11925779439997765,0.014476537607364772,0.013423515191716164,0.009291559155201787,0,47,sad
28,117,1353300.mp3,2024.296338214716,4175.174753289473,1.8630993,0.27305874,0.07528147977941177,117.45383522727272,-78.43728,116.06494,4.4677052,4.067004,-3.201865,1.1603297,3.3654907,13.718287,3.6704986000000006,13.746762,-0.76621175,8.626648,-1.7770089,2.9696603,-1.476777,2.2284398,0.81092423,0.8993634,-2.9280365,3.148652,0.36828831130428397,0.3139287378113067,0.22404980553671314,0.1926796141399184,0.1850824321025945,0.194878508015028,0.21845027413535906,0.3089017622447426,0.3282646067296887,0.30938536053706,0.3108447829920052,0.31697016845285314,26.611723308276833,16.041257251333175,18.4045609961902,19.56121015639191,16.797193758731133,17.458770693584405,32.81691039810283,-0.008083960256534586,0.009495001359522208,-0.0073608614744461376,0.037805035269734964,0.003788336277457601,0.002357587127942466,0,13,deep
29,119,1357000.mp3,1891.7191712391073,4149.608241220008,1.2650872,0.2382674,0.07335254208591331,123.046875,-41.51521,108.79881,4.625744,24.051245,8.410149,12.722145,-0.39053032,5.8297124,-7.2733355,6.54806,-5.18639,-0.79026586,-6.799092999999999,1.885105,-2.328696,0.30450687,-5.027508,0.24594957,-10.50026,-0.63513714,0.18824677297255146,0.3000459281977583,0.40105301641100105,0.30038333546019474,0.2332720633725933,0.2184253625962464,0.2389202492229042,0.22820374968155216,0.2625861748364109,0.2997096746332488,0.2791674524829414,0.2458924078337553,21.736594872325487,15.692042527680135,19.222332804471115,19.955649762342556,19.282952712110365,19.05188064396952,35.37606715143927,0.02859405150203562,-0.0012794640656243288,-0.008797080442741698,-0.05834308807754709,-0.0064375665702035715,-0.01152553672316464,0,27,happy
30,134,1395500.mp3,2753.528727051482,6391.286352765818,1.816643,0.07031199,0.11876685552921827,129.19921875,-264.01578,67.54021,20.230337,4.787828,13.620039000000002,-3.268797,-7.4472685,-8.1666975,-15.043501,-11.467992,-18.843246,-16.642086,-20.127634,-12.965962,-12.156656,-7.022411,-9.82491,-4.380938,-5.964946,0.69535047,0.22369872633249294,0.2598987820884783,0.2505540465423724,0.2617521768758597,0.2741269824181153,0.33169036021832177,0.2936955581966928,0.2675235984340515,0.2823746509932418,0.2764918477012361,0.17338469285073707,0.16486840193352645,29.510519141797023,19.70317912676612,21.42644251606507,19.797008918404632,19.588621470056427,19.328441300566155,31.417511712043954,0.007683363671536438,0.01831954776594906,-0.03118374966338545,0.020771871362180387,-0.005367722911290384,0.004461182464419358,0,33,love
