,Unnamed: 0,Arquivo,spectral_centroid,spectral_rolloff,spectral_flux,rms,zero_crossing_rate,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,chroma_cens_1,chroma_cens_2,chroma_cens_3,chroma_cens_4,chroma_cens_5,chroma_cens_6,chroma_cens_7,chroma_cens_8,chroma_cens_9,chroma_cens_10,chroma_cens_11,chroma_cens_12,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,label_x,label_x,label_y
10,41,1125100.mp3,4147.338709839085,7845.994223013013,1.5523838,0.19602852,0.24297018612132354,135.99917763157896,-47.066895,-7.036391,-16.039376999999998,13.712619,2.5962327000000003,9.835095,-0.14688507,10.949763,-0.8616756,5.529918,2.051687,7.6638446,0.7266843000000001,7.636913000000002,-1.6929457,3.7517045,-5.3425817,1.062278,-4.9403586,3.89774,0.19547236612074434,0.19832885427684047,0.1877819876877282,0.19557129471781345,0.2450868093681185,0.2395957762337448,0.2252415197963877,0.2587743258361043,0.34915606120971965,0.4372030725762539,0.4180516113142065,0.2734564482146099,20.768404850236614,13.725557571210599,16.54981795715656,16.913500614971735,15.125929639989955,14.37815704669729,31.6146499242841,0.006837880516774217,0.000906243580689832,-0.045995923135079116,-0.012444425094400406,0.008984624373218744,0.0015358114822658386,0,18,emotional
11,44,1132200.mp3,2129.573403797243,4417.498287992212,2.000971,0.086438134,0.09983802063177244,117.45383522727272,-176.42604,106.07806399999998,-13.026073,-10.91612,-15.629567000000002,-3.0895162,-8.596728,-5.9242864,-11.225437,-8.389541,-10.737772,-6.7637587,-11.777646,-3.2442276000000003,-7.665708500000001,-3.4325376000000003,-6.7916822,-2.1590164,-6.7093824999999985,-1.9510714,0.32482199887396584,0.32053264668828,0.2348505336642993,0.2045178936674524,0.2413911635696985,0.2703796250313448,0.252222656691648,0.3135930783972215,0.3348476668615481,0.2824783830348925,0.2742706226948421,0.23305721789447376,25.155268081860036,14.02856430849709,17.853563530384836,19.58382602232197,19.48281046436934,16.70083453231285,30.34054137137084,-0.01428513000891604,0.01436240635098864,-0.030886383061354567,0.034955414032924965,0.007622376876383825,-0.005382048405304618,0,23,fun
12,58,1170400.mp3,1939.698699171634,3281.196825718363,0.90540266,0.07420850000000001,0.13048938479585914,123.046875,-175.79562,100.44536,-85.57185,25.469872,-22.710663,-19.150457,-28.835693,-11.597392,-16.377607,-13.224688,-21.64772,-6.425637999999998,-9.371712,-8.262897500000001,-8.131233,-1.0094348,-5.6835914,2.5516584,-6.5245422999999985,-2.552196,0.21942940269487274,0.31764921313124195,0.3439876791242089,0.21603820917715166,0.13525885846927554,0.1950996293156115,0.3139044017653947,0.23277194315636884,0.2163560273970656,0.3221025160360127,0.3119288300172414,0.27235059152027136,19.579636156103817,22.38479348446453,25.852992298236426,25.38297725529483,23.478749722255696,23.257113193575567,35.299132265652794,0.02629990915340777,-0.028894881995941236,-0.028965263090802208,-0.09412854366347076,-0.0055172370613634355,0.004394618986612558,0,39,movie
13,60,1173500.mp3,895.0729162327382,1602.8569744098295,0.79008406,0.038990553,0.05370678030669505,123.046875,-373.53772,188.20193,-47.294975,14.666773,5.6578940000000015,-13.874804,-4.467682,-18.542433,-11.445289,-6.9053383,-10.030566,-10.848148,-10.830285,-4.530621,0.3766506,1.0275027,1.7553658,0.95363003,-2.1372268,-1.9381032,0.33679105370464113,0.11721866838701495,0.01325591241229908,0.20869604080145107,0.3369706562780122,0.20733510864694624,0.10658008400087793,0.16860365571691752,0.1973598196146064,0.16266152486058946,0.2611326021154445,0.3858718790827129,22.372963819915967,25.088286957494606,28.969765053719602,26.46391210601549,26.93591181284777,28.469378546696078,36.055359734304396,0.03295808366955345,-0.007168462758200236,0.08059172755807026,0.16689275385399074,0.015361510404306871,0.0004457287490032952,0,39,movie
14,64,1195900.mp3,1993.7854239640274,4739.588007026413,1.660341,0.14879389,0.06241307686726006,135.99917763157896,-117.48309,100.93582,15.140285999999998,30.405956,13.7434845,19.385622,-4.1609926,7.908938,-6.821882,5.948868,-8.867755,2.159787,-8.189719,-1.5989028,-1.8348761,1.3311127,-3.6207752,0.016351163000000002,-2.9536552000000005,2.5383108,0.2162306535442093,0.28796021321973714,0.3309863969366725,0.28996852321516864,0.26610859049028546,0.3042243817150904,0.3586230493611807,0.3705505136428697,0.2755604979117525,0.2316724033206677,0.19375390807641146,0.14056283575866124,21.2745843174744,13.525618846143935,17.577190215503258,15.144720881968643,15.989447392436075,15.181832871405375,32.96736150247186,0.012740851118607096,0.01943520590599428,0.001699844758945185,-0.035955247098790895,0.003799457138808597,-0.001585266593178952,0,11,corporate
15,77,1248600.mp3,1788.3516813156484,3795.960379680244,1.8559839,0.18349437,0.05369317494678793,161.4990234375,-188.09296,93.78981,35.81411400000001,51.250328,26.739393,17.024885,-9.839487,1.4312637,-4.533284,7.197591,2.6682925,4.452056400000001,-0.1667959,4.742637599999999,2.5667284,4.5554547,-5.4719267,-3.7555528,-5.7888303,3.135615,0.2953071543465701,0.18600334404042948,0.1261537684944243,0.2796909856636624,0.3982501858007465,0.3415417173794611,0.25154685591125225,0.290981658362778,0.20774287094704075,0.11892275422718232,0.14896545635919198,0.2676115080480165,27.146984092402054,14.698131640913505,18.174350333969926,17.760428051742068,16.22101473551633,15.252616424699314,31.722290838415947,0.022319115528813816,0.00958183385234542,0.047614527425646334,0.12772001343253875,0.0206679252343065,-0.010770141917469543,0,44,relaxing
16,100,1314300.mp3,728.7961922442764,1521.8824640516157,1.0843319,0.21183792,0.03060336747774768,135.99917763157896,-233.93927,159.75978,23.271067,49.179928,31.458797,26.072903,13.78297,7.464632000000001,6.771798599999999,10.800849,9.176309,5.8481026,-1.9323623,-0.36096296,0.1229112,-3.3059256,-5.2824445,-0.72962785,-1.3449044,3.8467946,0.2707043195680143,0.2298125584672604,0.20946647015686176,0.23752112139235065,0.3140416401153357,0.3223225352038215,0.3352457281702295,0.331267073463132,0.326215601152685,0.3412539807571455,0.2541530715689517,0.1588830908783562,17.96225209943692,17.7558695162412,18.14025807655052,17.133350847906655,17.988353431870394,17.72438984583982,31.69122331151453,0.009498933442748755,0.01534390509468511,-0.0374089544599448,0.02533163172542267,0.009728837466571834,0.01222615036153969,0,37,melodic
17,101,1317900.mp3,1800.8621248277523,3533.895297685275,1.2067044,0.09565389,0.07742356811145511,143.5546875,-146.06322,124.36547,-38.181366,29.200546000000006,-2.363923,-9.602787,3.4938376000000004,-3.8402662,0.05201518,-3.0351794,-11.371282,-5.8829613,-5.984108,-3.6012156,-9.747777,-7.689201,-9.872653,-6.921406299999999,-3.3381760000000003,-2.7676222000000004,0.26104354723700224,0.1560543398065812,0.22815003659695715,0.3214535102925939,0.3305481207254063,0.2609365017747187,0.21200863470412984,0.22082627753862666,0.20406729298736398,0.15778320057042544,0.3051493549060605,0.3963522829050869,28.73577681352507,17.556530569632358,17.651181018727776,18.26324918925134,17.78982551708823,21.927023963177703,31.279811462347112,0.012087992471392505,-0.015269320682828573,0.1053241266371404,0.018056515475424285,-0.005721261148955845,-0.016730158100284068,0,23,fun
18,103,1320000.mp3,1182.141629626871,2270.577936792521,1.7388878,0.23444454,0.04139846471071981,83.35433467741936,-159.65874,150.5395,18.068438,15.806870000000002,-4.7798214,4.7746553,-10.026697,0.038986538,-4.7037525,3.7793913,0.58991563,2.512209,-1.5535146999999998,3.7882314,3.6954682,8.652374,6.1395183,9.50251,3.9182336,3.0831285,0.20659139575379146,0.2782666630413226,0.2232293032511447,0.15981186443315967,0.16291353142669154,0.3910001604015282,0.4994776914680576,0.3765678650798887,0.15725068502357128,0.15317280879595632,0.14044222103048268,0.1214042531035066,22.665184940920412,16.992741302093847,19.210691615377108,18.332882102908496,18.038121126228035,14.994021485943232,31.649806706843297,-0.0005857633177358112,-0.018873245492290736,-0.028835291047490507,-0.1226060579954492,0.0054362857673972255,0.02643442560730716,0,12,dark
19,120,1357400.mp3,511.1746857671054,782.0452710792376,0.62731946,0.07209897,0.03845630563080495,117.45383522727272,-359.9523,198.56737,35.300114,0.7196439,11.201044,0.40524808,-6.91725,-7.4680643,-8.544527,-9.11188,-8.545562,-5.081256400000001,0.30980566,1.6077796999999998,-3.3984763999999994,-6.0556574,-5.199817,-8.957362,-8.428243,0.020139286,0.4735258530425439,0.3661134061748317,0.1613273621457962,0.10683444227460877,0.0970633155082633,0.10345515665773364,0.1926300772681102,0.2919027172237424,0.2676570123370618,0.15281742718669142,0.1001162591288054,0.3317518233339091,20.85210844984217,20.431858840616496,28.132218685429553,28.306503410989862,30.33810116502935,28.29267032957183,31.17575806704205,0.029636352067657537,0.044606554239086535,0.04458668565671209,0.13146639641066338,0.0034796739121555416,0.02239519448871739,0,18,emotional
20,122,1366700.mp3,936.4432262535806,1574.0488152754929,0.850999,0.08207624,0.06064097873935759,123.046875,-289.4781,165.37508,-14.817545999999998,27.30941,-0.35273144,-4.849474,-2.8536181000000003,-5.723517,1.8058391,-2.3246875,-4.101469,6.6218210000000015,0.83746034,-0.5320833,4.64261,4.829891,1.409481,-0.23051198,-2.121246,1.1470479999999998,0.35357299208927223,0.2861747273320158,0.14349075588541407,0.10493635653016213,0.24214629214901065,0.38150125589088796,0.2644601188441757,0.07740753132692978,0.15112269696512015,0.27503463410814805,0.16588734946514,0.24583754818398398,20.73853490709372,19.44353327372522,28.828786841806913,28.828009458803216,27.143141966665958,25.260478003694118,37.09070505773668,0.011516522119410032,0.04009337893346724,-0.16505433289254193,0.056847988871306085,-0.024847618651227917,0.02034578053784728,0,37,melodic
21,123,1371800.mp3,2396.304856623937,5470.816918718557,1.8413955,0.20637512,0.0801862120259288,99.38401442307692,-88.977806,79.52728,23.153208,32.029896,-0.81239164,22.150835,4.2125106,7.1486077,6.4211903,3.4425983,1.0951011999999998,6.213954,-0.54451567,8.022942,-0.56921405,7.1805270000000005,0.0935771,2.8438168,0.08960197,1.4238489,0.2856778758721997,0.3150526643205063,0.32351381701699466,0.2979955498915486,0.2607655227176154,0.3200461797162721,0.3118095167393837,0.3414456397700064,0.3022722467625725,0.1969348388309395,0.13053924911964926,0.16359798504150758,22.65623755547032,14.077132667933116,16.703361110273832,16.604091051993407,15.330907471159046,16.403488438904766,31.437259784033138,-0.005131192617689123,0.024172324619688386,-0.005689644627999515,0.019878474061420445,-0.005549824383612139,-0.00033670821798861567,0,10,cool
22,129,1388000.mp3,3001.9097537210687,6416.211202048665,1.4714195,0.14130554,0.12464626064241488,123.046875,-114.31653,64.7707,16.908855,21.24537,-0.010853109,14.448565,1.2893981,6.195704,-8.180999,2.4643495,-3.9046605,1.663136,0.22585046,1.2643267,-3.4939720000000003,1.7635027,-2.0550442,5.160862,-5.759937,2.014634,0.17136278255446233,0.25710305464084104,0.31330571145910474,0.3619128634844908,0.29731750977227794,0.26026598192891104,0.21500886117399454,0.2241166955845867,0.23473150501612264,0.2261275548309067,0.21144490681953587,0.1956138884710988,28.453141322535163,15.693697068506179,16.78255664178844,15.800991729892257,16.510792821365264,16.373541593615755,31.88876636899588,0.005797783549699012,-0.009824637952489348,0.011036312983362264,-0.005638312291901978,-0.0021279438433972554,-0.0064341327871934965,0,18,emotional
23,135,1396500.mp3,828.8977606384427,1256.7424006506385,1.1902682,0.10646352,0.07043305860584366,135.99917763157896,-300.46652,212.55489,-10.644981,-19.855953,-7.2925076,-9.428407,2.530236,4.4364333,-3.860464,-8.462558999999999,-7.406667999999999,0.3325067,-0.48554733,-8.261182000000002,-1.2506124,8.805881,6.885953,0.8985780999999999,-5.121878,-10.218187,0.1204101231544652,0.14475291956164155,0.1658705119591504,0.2929902041332025,0.3920947331433623,0.24799771066349965,0.21475041311230056,0.2830506420078403,0.3452439000091485,0.3629519709207998,0.2161200355912564,0.11979523541809173,14.246292648090535,16.69074538387554,24.775181030316247,30.242499695318088,29.34132415793006,25.651148783110656,33.815667120298265,0.055397407349295234,-0.0072510874678909844,-0.018333533276332872,0.062402494719715484,0.023188396568344587,0.00790344708967513,0,6,calm
24,147,153400.mp3,1637.5756408463155,3019.931738885933,0.56026995,0.03335403,0.09733690196884674,95.703125,-446.17303,66.097374,-22.192354,-6.1434760000000015,-3.2030947,-7.755811,4.8054404,0.71336263,4.5879507,14.8280325,16.086794,9.4013195,0.4039386,4.4142838,11.3006315,15.321126,12.758131,5.264001,-1.370372,-1.1038092,0.05637647092469504,0.05822606428878816,0.13257020559429664,0.1967357200634421,0.19132347796419452,0.16306119173373415,0.2771955950608291,0.3704093156435654,0.35715632341901243,0.34378745722732074,0.3650636625746032,0.2176787803383328,21.930107433861732,15.645081819790844,20.57246820559757,21.766428311972803,21.17609620598517,20.617389325095647,31.584214395017987,-0.02162050572403756,0.020698155396308947,0.08276145067954027,-0.03375408903099661,0.020951426965717872,-0.01625682382582585,0,34,meditative
25,151,206000.mp3,1583.5990397513838,3513.537087455253,1.9397027,0.08301385,0.05248380962171053,129.19921875,-317.4940200000001,91.55893,31.395967,31.319424,8.010724,17.704222,9.208813,14.202835,12.338404,10.625464,9.38897,7.5875745,3.4696915,4.639407,3.1137772,3.5582225,0.010935497,1.9020246,-3.2677543,-4.2361546,0.3709294144895613,0.3598757642483277,0.3245277772627928,0.23665395056782024,0.17251511378993015,0.16503993620353855,0.19804367815968185,0.262739519648952,0.30305193846561845,0.27739191120571904,0.29029858646020834,0.28373078575450345,17.381937924094142,15.082464529468755,16.69108695961085,19.406220859522485,18.948242566855868,18.333390163074892,34.00043834598485,-0.003620709073169515,0.017079495314306362,-0.006451056993485648,0.01142553733254603,0.002676697326058481,0.006529018866400696,0,14,documentary
26,154,387400.mp3,2369.1023509223387,5154.043834202062,1.6835971999999997,0.06512093,0.046866685613390094,99.38401442307692,-329.9927,74.70698,33.359528000000005,19.061977,15.397309,21.557415,7.017537,18.648418,3.1896532000000004,14.410967,6.6306414999999985,10.940297,1.1132321000000005,9.408637,3.0532048,2.6875453,2.0901322,3.1015418,2.7436693,1.4512451000000002,0.3378870375306484,0.316194026372232,0.2058941963191869,0.2474293661397685,0.2134706306779612,0.15759383968511315,0.10967433668306507,0.10760513986553982,0.2072957728525721,0.25239634556156865,0.2400312530941509,0.2443936642623176,24.797190839574018,15.217293857661026,14.548919221719988,13.81831789222757,17.173916231455262,15.636499442630782,33.437408363949096,0.0014606330153211773,0.014734698200117554,-0.05334323342196192,0.0687634435363645,0.008807288401549096,0.02716875632322083,0,12,dark
27,156,399200.mp3,1331.6611872767367,2952.29881451964,1.0895936000000002,0.13042615,0.05264027126064241,107.666015625,-185.15465,137.31153999999998,-18.7944,61.9706,16.247343,-1.2340093,-4.9864326,-1.8453062,-5.8142476,-8.953356,-12.243876,-2.0499513,-12.1719675,-9.661623,-9.216715,-10.683267,-14.886414000000002,-0.7090061,-9.044149,-9.405671,0.23260312809002096,0.21327640932271053,0.15844763010868046,0.2250389698903918,0.3102484887523843,0.281803833064918,0.25028057785606506,0.19926194543086145,0.2641370891261903,0.3365879237485589,0.2958767148412829,0.2876900703710323,27.43673432392231,18.554095311307105,19.563153513298413,18.260869995971767,21.943513437024002,22.062400825947442,34.49137217297513,0.02431609629094653,-0.04190930486912951,-0.028747743681197008,0.015162250724411172,0.0012933136499534113,0.011549559191759215,0,27,happy
28,159,47400.mp3,2976.164548102037,6508.952307922553,1.7563525000000002,0.2309945,0.11497965242840558,143.5546875,-32.42033,63.92720799999999,10.464877,28.912125,11.924451,23.656399,-1.7063537,13.860146,-0.3142801,12.097392,1.8229531000000003,8.348133,1.4315691,4.322361,4.338709400000001,3.8971045,-3.6468577,2.5175555,-3.6748936,2.8255851,0.3086333813595822,0.4960667059698172,0.4819852390990342,0.3568772659243764,0.20064381264129885,0.16713151845653015,0.1490075927111404,0.1671472801369694,0.19809028127977088,0.2444577295158848,0.15959873726371934,0.13632601377536155,25.683317430239143,13.133672089533105,13.131910733126604,13.05655892232261,14.681216110213613,14.807389668799914,33.13219175285788,8.457226963429132e-05,-0.00987171317272377,-0.06774320945761779,-0.04106530029559264,0.007671597880814722,-0.008622891259009322,0,17,dream
29,162,501300.mp3,762.4242106899652,1317.1003690075947,0.7783306999999999,0.025865166,0.04693849167956656,135.99917763157896,-414.39825,188.79445,-17.10462,-7.7915697,7.829475,-16.147108,-17.93206,-18.826212,-17.631195,-14.909932,-19.616676,-15.831168,-6.0472236,-6.707407000000001,-6.9669979999999985,-2.6979082,-6.258968,-11.41757,-11.814608,-9.804171,0.11231773141101213,0.2713685349499905,0.40067897282694137,0.26089384802260823,0.07382269893686194,0.0872012301618767,0.21014718131189145,0.2340876673594369,0.19594677167025346,0.3659216059242765,0.3817609837463622,0.22711476150389995,17.813250945436682,19.248934846799862,24.83439465699677,24.84994557344541,29.095799547136345,26.837854062608987,34.7223646263218,0.016137462869255683,0.026921448820690613,0.003922466472657593,-0.1768212080898444,0.010725266558183644,0.0028063169752948628,0,46,romantic
30,166,604700.mp3,1616.3038280440344,2863.1410203112905,1.1087886999999998,0.17171289,0.10834061472039473,161.4990234375,-133.89874,147.44116,-43.501175,9.895469,-0.69259197,5.59319,-0.50252426,2.3219981,-5.3978150000000005,-3.469746,-0.15359072,3.679789,-5.629328,-6.1176057,-9.425506,-8.5800905,-9.924284,-4.538709,-5.304748,-6.4197497000000014,0.18545499307274066,0.3562743401845381,0.4788241930771736,0.34125119944064386,0.1652980672818111,0.221857765832126,0.13303907592816508,0.05177326414696808,0.21622796142748932,0.3815119876933541,0.23019710606963525,0.09719800283645057,23.810486351197447,18.73640689520075,22.525856162699643,24.665831922100512,26.77883102514325,22.426420857308024,37.757951300667095,0.03762152301637823,0.028929846621052205,-0.1151900474646588,-0.09882842250228704,-0.03724545962788218,0.014640342806031109,0,18,emotional
